Word,Level,Category,Details
put sb in a difficult position,C1,,/american-english/words/usdetail/1578
"direct sth against/at/toward, etc. sb/sth",C1,,/american-english/words/usdetail/1601
do your utmost,C1,,/american-english/words/usdetail/1715
drive sb to sth; drive sb to do sth,C1,,/american-english/words/usdetail/1773
be due for sth,C1,,/american-english/words/usdetail/1787
with all due respect,C1,,/american-english/words/usdetail/1787
take effect,C1,,/american-english/words/usdetail/1838
have little/no effect,C1,,/american-english/words/usdetail/1838
the elderly,C1,,/american-english/words/usdetail/1858
bring sth to an end,C1,,/american-english/words/usdetail/1918
have had enough,C1,,/american-english/words/usdetail/1942
"establish communication/relations, etc.",C1,,/american-english/words/usdetail/1991
establish sb/sth as sth,C1,,/american-english/words/usdetail/1991
even so,C1,,/american-english/words/usdetail/2002
"better/faster/happier, etc. than ever",C1,,/american-english/words/usdetail/2008
every now and then,C1,,/american-english/words/usdetail/2009
do everything in your power to do sth,C1,,/american-english/words/usdetail/2012
how far,C1,,/american-english/words/usdetail/2158
far from it,C1,,/american-english/words/usdetail/2158
far from sth,C1,,/american-english/words/usdetail/2158
feel compelled to do sth,C1,,/american-english/words/usdetail/2203
conduct yourself,C2,,/american-english/words/usdetail/1108
eye contact,C2,,/american-english/words/usdetail/1172
lose count,C2,,/american-english/words/usdetail/1256
the country,C2,,/american-english/words/usdetail/1261
the crack of dawn,C2,,/american-english/words/usdetail/1280
to sb's credit,C2,,/american-english/words/usdetail/1298
cry your eyes out,C2,,/american-english/words/usdetail/1328
crystal clear,C2,,/american-english/words/usdetail/1329
the crack of dawn,C2,,/american-english/words/usdetail/1391
dear to sb/sb's heart,C2,,/american-english/words/usdetail/1407
deciding factor,C2,,/american-english/words/usdetail/1423
dedicate sth to sb,C2,,/american-english/words/usdetail/1435
deep in thought/conversation,C2,,/american-english/words/usdetail/1441
a/some degree of sth,C2,,/american-english/words/usdetail/1461
in demand,C2,,/american-english/words/usdetail/1475
"derive comfort/pleasure, etc. from sth",C2,,/american-english/words/usdetail/1508
"the desired effect/result/shape, etc.",C2,,/american-english/words/usdetail/1520
"a dim memory/recollection, etc.",C2,,/american-english/words/usdetail/1588
be a disgrace to sb/sth,C2,,/american-english/words/usdetail/1642
make do (with),C2,,/american-english/words/usdetail/1715
do the trick,C2,,/american-english/words/usdetail/1715
on the dot,C2,,/american-english/words/usdetail/1739
a downward spiral,C2,,/american-english/words/usdetail/1750
"draw sth/sb across/back/over, etc.",C2,,/american-english/words/usdetail/1761
draw to a close/end,C2,,/american-english/words/usdetail/1761
draw a comparison/distinction,C2,,/american-english/words/usdetail/1761
early on,C2,,/american-english/words/usdetail/1807
in effect,C2,,/american-english/words/usdetail/1838
put/go into effect,C2,,/american-english/words/usdetail/1838
your elders,C2,,/american-english/words/usdetail/1857
a means to an end,C2,,/american-english/words/usdetail/1918
the tail end of sth,C2,,/american-english/words/usdetail/1918
enough is enough,C2,,/american-english/words/usdetail/1942
sure enough,C2,,/american-english/words/usdetail/1942
a narrow escape,C2,,/american-english/words/usdetail/1985
in essence,C2,,/american-english/words/usdetail/1988
ethics,C2,,/american-english/words/usdetail/1996
"ever changing/growing/increasing, etc.",C2,,/american-english/words/usdetail/2008
every so often,C2,,/american-english/words/usdetail/2009
"every other day/week, etc.",C2,,/american-english/words/usdetail/2009
do sth to excess,C2,,/american-english/words/usdetail/2035
the fabric of sth,C2,,/american-english/words/usdetail/2121
let's face it,C2,,/american-english/words/usdetail/2123
not have the faintest idea,C2,,/american-english/words/usdetail/2137
"a fair amount/distance/size, etc.",C2,,/american-english/words/usdetail/2138
a fair chance,C2,,/american-english/words/usdetail/2138
fair play,C2,,/american-english/words/usdetail/2138
far from doing sth,C2,,/american-english/words/usdetail/2158
go so far as to do sth,C2,,/american-english/words/usdetail/2158
go too far,C2,,/american-english/words/usdetail/2158
few and far between,C2,,/american-english/words/usdetail/2158
a faraway look/expression,C2,,/american-english/words/usdetail/2159
fast asleep,C2,,/american-english/words/usdetail/2170
find fault with sb/sth,C2,,/american-english/words/usdetail/2180
few and far between,C2,,/american-english/words/usdetail/2214
keep your cool,C1,,/american-english/words/usdetail/1221
easier said than done,C1,,/american-english/words/usdetail/1715
(take) the easy way out,C1,,/american-english/words/usdetail/1817
easier said than done,C1,,/american-english/words/usdetail/1817
at face value,C1,,/american-english/words/usdetail/2123
face the music,C1,,/american-english/words/usdetail/2123
be a far cry from sth,C1,,/american-english/words/usdetail/2158
keep a cool head,C2,,/american-english/words/usdetail/1221
lose your cool,C2,,/american-english/words/usdetail/1221
not judge a book by its cover,C2,,/american-english/words/usdetail/1273
cross sb's path,C2,,/american-english/words/usdetail/1315
a shoulder to cry on,C2,,/american-english/words/usdetail/1328
in the dark,C2,,/american-english/words/usdetail/1381
make sb's day,C2,,/american-english/words/usdetail/1392
have seen better days,C2,,/american-english/words/usdetail/1392
fall on deaf ears,C2,,/american-english/words/usdetail/1404
throw sb in at the deep end,C2,,/american-english/words/usdetail/1441
go/run deep,C2,,/american-english/words/usdetail/1441
out of your depth,C2,,/american-english/words/usdetail/1506
do the job,C2,,/american-english/words/usdetail/1715
down the line,C2,,/american-english/words/usdetail/1743
down and out,C2,,/american-english/words/usdetail/1743
go downhill,C2,,/american-english/words/usdetail/1744
draw the line (at sth),C2,,/american-english/words/usdetail/1761
a drop in the ocean,C2,,/american-english/words/usdetail/1776
a nest egg,C2,,/american-english/words/usdetail/1846
not be the end of the world,C2,,/american-english/words/usdetail/1918
throw sb in at the deep end,C2,,/american-english/words/usdetail/1918
to/till/until the bitter end,C2,,/american-english/words/usdetail/1918
be at/reach the end of your rope,C2,,/american-english/words/usdetail/1918
lose face,C2,,/american-english/words/usdetail/2123
keep a straight face,C2,,/american-english/words/usdetail/2123
on the face of it,C2,,/american-english/words/usdetail/2123
in the face of sth,C2,,/american-english/words/usdetail/2123
fly in the face of,C2,,/american-english/words/usdetail/2123
a slap in the face,C2,,/american-english/words/usdetail/2123
in the fast lane,C2,,/american-english/words/usdetail/2170
the/a fast track,C2,,/american-english/words/usdetail/2170
forgive me,B2,communication,/american-english/words/usdetail/2337
Guess what?,A2,communication,/american-english/words/usdetail/2604
Oh my God!,B1,communication,/american-english/words/usdetail/2523
thank God,B1,communication,/american-english/words/usdetail/2523
hours,B1,,/american-english/words/usdetail/2795
be a joke,C1,,/american-english/words/usdetail/3198
keep your fingers crossed/cross your fingers,C2,,/american-english/words/usdetail/2239
go with the flow,C2,,/american-english/words/usdetail/2293
not have a clue,B2,,/american-english/words/usdetail/2671
you have to hand it to sb,C2,,/american-english/words/usdetail/2636
the hell,B2,,/american-english/words/usdetail/2700
a/one hell of a,C2,,/american-english/words/usdetail/2700
be a bad/good influence (on sb),B2,people: personality,/american-english/words/usdetail/2995
the headlines,B2,arts and media,/american-english/words/usdetail/2678
a horror film/movie/story,B1,arts and media,/american-english/words/usdetail/2782
do sb good,B2,body and health,/american-english/words/usdetail/2527
give birth,B2,body and health,/american-english/words/usdetail/2501
on the one hand . . . on the other hand,B2,communication,/american-english/words/usdetail/2636
take issue (with sb/sth),C1,communication,/american-english/words/usdetail/3167
don't hesitate to do sth,B2,communication,/american-english/words/usdetail/2716
give sb a call/ring,A2,communication,/american-english/words/usdetail/2501
justify yourself,B2,communication,/american-english/words/usdetail/3224
I guess,B1,communication,/american-english/words/usdetail/2604
I guess so/not,B2,communication,/american-english/words/usdetail/2604
find sb guilty/not guilty,B2,crime,/american-english/words/usdetail/2236
funds,C1,money,/american-english/words/usdetail/2424
by hand,B1,people: actions,/american-english/words/usdetail/2636
make fun of sb/sth,B2,people: actions,/american-english/words/usdetail/2421
give a party,A2,people: actions,/american-english/words/usdetail/2501
"have a talk/meeting/appointment, etc.",A2,people: actions,/american-english/words/usdetail/2671
"have a question/idea/plan, etc.",B1,people: actions,/american-english/words/usdetail/2671
"fix sth onto/to/under, etc.",B2,people: actions,/american-english/words/usdetail/2266
"give a performance/speech, etc.",B2,people: actions,/american-english/words/usdetail/2501
help yourself (to sth),B1,people: actions,/american-english/words/usdetail/2703
frame of mind,C2,people: personality,/american-english/words/usdetail/2370
"a bad/good, etc. judge of sth",C2,people: personality,/american-english/words/usdetail/3204
for fun or for the fun of it,B1,people: personality,/american-english/words/usdetail/2421
break the ice,B2,people: personality,/american-english/words/usdetail/2835
"find sb/sth easy/boring/funny, etc.",B1,people: personality,/american-english/words/usdetail/2236
old friend,B1,relationships,/american-english/words/usdetail/2390
be friends (with sb),B1,relationships,/american-english/words/usdetail/2390
make friends (with sb),B1,relationships,/american-english/words/usdetail/2390
on foot,A2,travel,/american-english/words/usdetail/2318
an invasion of privacy,C2,,/american-english/words/usdetail/3132
the girls,B1,,/american-english/words/usdetail/2499
guys,B1,,/american-english/words/usdetail/2618
a hand,B1,,/american-english/words/usdetail/2636
hand in hand,B2,,/american-english/words/usdetail/2636
the focus of sth,C1,,/american-english/words/usdetail/2303
the foot of sth,C1,,/american-english/words/usdetail/2318
set foot in/on sth,C1,,/american-english/words/usdetail/2318
in the form of sth,C1,,/american-english/words/usdetail/2340
at a glance,C1,,/american-english/words/usdetail/2505
at hand,C1,,/american-english/words/usdetail/2636
be in sb's hands,C1,,/american-english/words/usdetail/2636
a host of sth,C1,,/american-english/words/usdetail/2787
all hours,C1,,/american-english/words/usdetail/2795
crack a joke,C1,,/american-english/words/usdetail/3198
have/keep your finger on the pulse,C2,,/american-english/words/usdetail/2239
burst into flames,C2,,/american-english/words/usdetail/2270
a flight of stairs,C2,,/american-english/words/usdetail/2286
get/rise to your feet,C2,,/american-english/words/usdetail/2318
"in good/great, etc. form",C2,,/american-english/words/usdetail/2340
with your bare hands,C2,,/american-english/words/usdetail/2636
on hand,C2,,/american-english/words/usdetail/2636
get/lay your hands on sth,C2,,/american-english/words/usdetail/2636
in hand,C2,,/american-english/words/usdetail/2636
take the law into your own hands,C2,,/american-english/words/usdetail/2636
"laugh/shout/scream, etc., your head off",C2,,/american-english/words/usdetail/2675
a hint of sth,C2,,/american-english/words/usdetail/2737
the wee hours,C2,,/american-english/words/usdetail/2795
add insult to injury,C2,,/american-english/words/usdetail/3066
at issue,C2,,/american-english/words/usdetail/3167
go hand in hand,C1,,/american-english/words/usdetail/2636
in safe hands,C1,,/american-english/words/usdetail/2636
